edge_id,u,v,distance_km,hydraulic_probability,hydraulic_logit,age_cost,negative_age_cost,chemistry_objective_unconstrained,chemistry_objective_constrained,negative_chemistry_log_objective,phreeqc_objective_change,phreeqc_ok,thermodynamic_constraints_active_count,thermodynamic_bound_hit_count,constraints_binding,reaction_extents,dominant_reaction,dominant_reaction_family,dominant_reaction_unconstrained,dominant_reaction_family_unconstrained,seed,split,is_true_edge,true_process,true_process_family,probability_hydraulic_chemistry,probability_hydraulic_chemistry_age,probability_age_permuted_control
MF2101_P1_M1->MF2101_P1_M2,MF2101_P1_M1,MF2101_P1_M2,0.7522579437553636,0.999999,13.815509557935018,3.0214719615219284e-12,-3.021471961517364e-12,0.1716029519627174,0.1761040011283292,-0.16220728189978642,0.004501049165611781,True,8,5,"{'gypsum': 'lower', 'NO3src': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.14987487751805698, 'anorthite': -0.21848562784057182, 'k_feldspar': -0.017084053966002273, 'NO3src': 0.0, 'sulfate_reduction': 0.27177542707367736, 'iron_reduction': 0.0, 'CaNa_exch': 0.11878730655503111, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.02866435800973246}",sulfate_reduction,sulfate_reduction,sulfate_reduction,sulfate_reduction,2101,development,1,sulfate_reduction,sulfate_reduction,0.35713620437710497,0.35713620437710497,0.35713620437710497
MF2101_P1_M1->MF2101_P2_M2,MF2101_P1_M1,MF2101_P2_M2,0.9157825817054315,0.999999,13.815509557935018,0.0069077604376652285,-0.006884011167319272,0.16681157281859113,0.16716389716601088,-0.15457678660173726,0.00035232434741974683,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.031497997048199236, 'anorthite': 0.13691168045673205, 'k_feldspar': 0.015596874173625022, 'NO3src': 0.17790414292598034, 'sulfate_reduction': 0.0051819835285031365, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.011193697932982102}",NO3src,other,NO3src,other,2101,development,0,,,0.5303599706312857,0.5303599706312857,0.5303599706312857
MF2101_P1_M1->MF2101_P0_M2,MF2101_P1_M1,MF2101_P0_M2,0.9427698231317093,0.999999,13.815509557935018,0.11794759398818426,-0.11149449884729522,0.15800396469865077,0.15801665559134098,-0.14670876211415662,1.2690892690209177e-05,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.05670387006870812, 'anorthite': 0.02115026345893731, 'k_feldspar': -0.012052035094642585, 'NO3src': 0.25679862516961194, 'sulfate_reduction': 0.0109152203849905, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.06701271382640822, 'MgNa_exch': 0.04339496694592762, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2101,development,0,,,0.7012123375451536,1e-06,0.7012123375451536
MF2101_P1_M1->MF2101_P1_M3,MF2101_P1_M1,MF2101_P1_M3,1.4914416247372926,0.999999,13.815509557935018,6.883382752675994e-15,-6.8833827526759706e-15,0.16821323188612491,0.17253379331011257,-0.15916704250941338,0.004320561423987651,True,8,4,"{'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.10968543745162755, 'anorthite': -0.19562046488205773, 'k_feldspar': -0.008723249232372597, 'NO3src': 0.0, 'sulfate_reduction': 0.2803346666523639, 'iron_reduction': 0.05962080562020537, 'CaNa_exch': 0.11536756960653115, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.041117662249451674}",sulfate_reduction,sulfate_reduction,sulfate_reduction,sulfate_reduction,2101,development,0,,,0.42429524617611203,0.42429524617611203,0.42429524617611203
MF2101_P1_M1->MF2101_P2_M3,MF2101_P1_M1,MF2101_P2_M3,1.5694743331842544,0.999999,13.815509557935018,2.613400832491727e-09,-2.613400829076795e-09,0.16066113478214286,0.16128992921225688,-0.14953139523701647,0.0006287944301140158,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.0022162985272022088, 'anorthite': 0.16504487855733233, 'k_feldspar': 0.01803874112559223, 'NO3src': 0.0, 'sulfate_reduction': 0.0536454992448345, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.021961404856342116, 'MgNa_exch': 0.0, 'NaMg_exch': 0.011868160657379301}",anorthite,silicate_exchange,anorthite,silicate_exchange,2101,development,0,,,0.6435161396396151,0.6435161396396151,0.6435161396396151
MF2101_P1_M1->MF2101_P0_M3,MF2101_P1_M1,MF2101_P0_M3,1.5868491278169556,0.999999,13.815509557935018,1.5435292493861636e-06,-1.5435280581461175e-06,0.1603281375889735,0.16045764184555536,-0.1488144461485563,0.00012950425658186937,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.0989825942731044, 'anorthite': -0.03819650434070347, 'k_feldspar': 0.015676917670277953, 'NO3src': 0.2560882591049081, 'sulfate_reduction': 0.018549058101343083, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.014911865870532984, 'MgNa_exch': 0.03145935045811834, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2101,development,0,,,0.6586564669924072,0.6586564669924072,0.6586564669924072
MF2101_P1_M1->MF2101_P2_M1,MF2101_P1_M1,MF2101_P2_M1,0.5104060574779872,0.8463553053584421,1.7062964950051744,0.755472939058558,-0.5627383015594084,0.15599873432479489,0.15640955298280718,-0.14531999209342386,0.0004108186580122908,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.11050816585537938, 'anorthite': -0.04280459483294016, 'k_feldspar': 0.03292056837329726, 'NO3src': 0.19744613275959358, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.02544358747691399, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.021063966883890513}",NO3src,other,NO3src,other,2101,development,0,,,0.05847640836047663,1e-06,1e-06
MF2101_P1_M1->MF2101_P0_M1,MF2101_P1_M1,MF2101_P0_M1,0.5681466056682585,0.6360077751301303,0.5580782811517748,1.6754155597871743,-0.9841047177356425,0.15859787809078804,0.15859787809061093,-0.1472105482361159,-1.771083280033281e-13,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.15825544044805293, 'anorthite': 0.1494623953381288, 'k_feldspar': -0.017762333426201173, 'NO3src': 0.23726677356372403, 'sulfate_reduction': 0.06070110947985706, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.06340129579999315, 'MgNa_exch': 0.01172020650311881, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2101,development,0,,,0.035186513854634824,1e-06,1e-06
MF2101_P1_M2->MF2101_P1_M3,MF2101_P1_M2,MF2101_P1_M3,0.753539660344347,0.999999,13.815509557935018,0.025521213311553156,-0.02520098413941456,0.15210977387503052,0.1521097738760576,-0.14159484755687937,1.0270673200807323e-12,True,9,5,"{'calcite': 'upper', 'dolomite': 'upper', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': -0.03293659120311776, 'anorthite': 0.0, 'k_feldspar': 0.00345198952607209, 'NO3src': 0.0, 'sulfate_reduction': 0.0010030604122193106, 'iron_reduction': 0.07547919030988458, 'CaNa_exch': 0.004093887304783611, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.01126124564235087}",iron_reduction,iron_reduction,iron_reduction,iron_reduction,2101,development,1,iron_reduction,iron_reduction,0.7905951986190785,0.7905951986190785,0.7905951986190785
MF2101_P1_M2->MF2101_P0_M3,MF2101_P1_M2,MF2101_P0_M3,0.8673449614912921,0.999999,13.815509557935018,16.605462942100782,-2.868209248319263,0.16333334608396963,0.2575664394599232,-0.2291784561566361,0.09423309337595356,True,7,4,"{'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.14579856721257212, 'anorthite': -0.20021498213219033, 'k_feldspar': -0.006377898872728385, 'NO3src': 0.32986941464189073, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.10196007761964213, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.036378671320408666}",NO3src,other,NO3src,other,2101,development,0,,,0.001096967945608543,1e-06,1e-06
MF2101_P1_M2->MF2101_P2_M3,MF2101_P1_M2,MF2101_P2_M3,0.9495610001764428,0.999999,13.815509557935018,8.300975777462297,-2.2301193169630236,0.16076946760382266,0.2391135165696907,-0.21439621795761252,0.07834404896586805,True,7,4,"{'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.022123217059784376, 'anorthite': 0.004923153909768592, 'k_feldspar': 0.001923352529097774, 'NO3src': 0.04264780972061245, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.09234900998720873, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0841648677941847}",CaNa_exch,silicate_exchange,anorthite,silicate_exchange,2101,development,0,,,0.004321563777932291,1e-06,1e-06
MF2101_P1_M2->MF2101_P0_M2,MF2101_P1_M2,MF2101_P0_M2,0.4777669771979798,0.14808728284192152,-1.7496822280689035,23.64195022852127,-3.204450284418003,0.1692315999058137,0.26462104355391947,-0.2347725069862268,0.09538944364810575,True,7,4,"{'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': -0.006508290568853767, 'anorthite': -0.12715804452461793, 'k_feldspar': -0.038335539730421676, 'NO3src': 0.32816824315929005, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.04317747133644791, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.019829488271246195}",NO3src,other,NO3src,other,2101,development,0,,,5.190559943741785e-06,1e-06,5.190559943741785e-06
MF2101_P1_M2->MF2101_P2_M2,MF2101_P1_M2,MF2101_P2_M2,0.6306492402824518,0.12432230420083773,-1.9521206751830777,20.439881724064087,-3.065252819585896,0.16032292186963473,0.26820704042673765,-0.237604123779769,0.10788411855710292,True,7,4,"{'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.09540833149288898, 'anorthite': -0.07037910296274426, 'k_feldspar': -0.00998669287248821, 'NO3src': 0.2542687264175217, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.15328082438961224, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.10033158044435593}",NO3src,other,sulfate_reduction,sulfate_reduction,2101,development,0,,,3.7460872637744753e-06,1e-06,3.7460872637744753e-06
MF2101_P1_M3->MF2101_P2_M3,MF2101_P1_M3,MF2101_P2_M3,0.47948880663021765,0.6108625007505805,0.45093914448760536,15.388227696874004,-2.796563253710265,0.15977615183059263,0.26316531101637797,-0.23362072238556883,0.10338915918578534,True,7,4,"{'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.09227879300610826, 'anorthite': -0.04214589135857248, 'k_feldspar': -0.010428427273578027, 'NO3src': 0.04264626047165698, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.11494270179407721, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.07943584659581072}",CaNa_exch,silicate_exchange,anorthite,silicate_exchange,2101,development,0,,,1.1443473226534941e-05,1e-06,1.1443473226534941e-05
MF2101_P1_M3->MF2101_P0_M3,MF2101_P1_M3,MF2101_P0_M3,0.5513383930199346,0.16177885405904918,-1.6450516587357404,23.810346242383268,-3.211260753365429,0.16494699384624462,0.2840559927993002,-0.2500238124161074,0.1191089989530556,True,7,4,"{'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.21667063786862817, 'anorthite': -0.2431478729323897, 'k_feldspar': -0.02219299716018873, 'NO3src': 0.32986815577300826, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.12409434250718612, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.031030386387457965}",NO3src,other,NO3src,other,2101,development,0,,,1.2987905457023287e-06,1e-06,1.2987905457023287e-06
MF2101_P2_M0->MF2101_P2_M1,MF2101_P2_M0,MF2101_P2_M1,0.6711515148322375,0.999999,13.815509557935018,1.1574494539947219e-06,-1.1574487841506195e-06,0.1563166867096527,0.15739101270092987,-0.1461683450513599,0.0010743259912771586,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.19870001652659847, 'anorthite': -0.07891562547690674, 'k_feldspar': 0.02545563671005023, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.05855414482583976, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.030752566773400488}",albite,silicate_exchange,albite,silicate_exchange,2101,development,1,silicate_weathering,silicate_exchange,0.7116312886231608,0.7116312886231608,1e-06
MF2101_P2_M0->MF2101_P1_M1,MF2101_P2_M0,MF2101_P1_M1,0.8453138616101136,0.999999,13.815509557935018,9.637696978455418e-07,-9.63769233419825e-07,0.15417296352324114,0.16137120883510406,-0.1496013835978229,0.007198245311862916,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.008966201170796306, 'albite': 0.15021881142882743, 'anorthite': -0.14554438925475457, 'k_feldspar': -0.01748085752674354, 'NO3src': 0.0, 'denit': 0.18377774153826798, 'CaNa_exch': 0.09745416864415966, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.035069991724513166}",denit,denitrification,NO3src,other,2101,development,0,,,0.6420220696960127,0.6420220696960127,1e-06
MF2101_P2_M0->MF2101_P0_M1,MF2101_P2_M0,MF2101_P0_M1,1.27331093933492,0.999999,13.815509557935018,0.00024573923553106495,-0.00024570904659076205,0.15714181738560432,0.15717876421395507,-0.1459849429438178,3.694682835075902e-05,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.0999118517906452, 'anorthite': 0.16780151247180072, 'k_feldspar': -0.015874234513108036, 'NO3src': 0.0, 'denit': 0.00477533882135458, 'CaNa_exch': 0.0, 'NaCa_exch': 0.06942915786075869, 'MgNa_exch': 0.01990067932744869, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2101,development,0,,,0.7151176649171639,0.7151176649171639,1e-06
MF2101_P2_M0->MF2101_P2_M2,MF2101_P2_M0,MF2101_P2_M2,1.4169659811451174,0.999999,13.815509557935018,1.6899814880858413e-12,-1.6899814880844133e-12,0.16476140145459534,0.169746718437558,-0.15678724540659514,0.004985316982962673,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.12579119158934993, 'anorthite': 0.0958458045607479, 'k_feldspar': 0.008213785698725176, 'NO3src': 0.0, 'denit': 0.011908133829140185, 'CaNa_exch': 0.03447359133380497, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.02068132822173419}",albite,silicate_exchange,NO3src,other,2101,development,0,,,0.4790332268158056,0.4790332268158056,0.4790332268158056
MF2101_P2_M0->MF2101_P1_M2,MF2101_P2_M0,MF2101_P1_M2,1.5437724119068792,0.999999,13.815509557935018,0.0,-0.0,0.19417861092624195,0.26063991149451843,-0.23161945830845335,0.06646130056827648,True,7,4,"{'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.13253875160117717, 'anorthite': -0.09263885949252322, 'k_feldspar': 0.0, 'NO3src': 0.0, 'denit': 0.2741285963955719, 'CaNa_exch': 0.042914347275046456, 'NaCa_exch': 0.0, 'MgNa_exch': 0.004622664753175125, 'NaMg_exch': 0.0}",denit,denitrification,NO3src,other,2101,development,0,,,0.0008744443601318389,0.0008744443601318389,1e-06
MF2101_P2_M0->MF2101_P0_M2,MF2101_P2_M0,MF2101_P0_M2,1.788078324560183,0.999999,13.815509557935018,1.3653459483448618e-09,-1.3653459474127772e-09,0.1537998618527509,0.15479780731731763,-0.14392527004948671,0.0009979454645667185,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'denit': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.015863699288526347, 'anorthite': -0.006734094880304499, 'k_feldspar': -0.01268107157309507, 'NO3src': 0.03897938908243821, 'denit': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0431315430603605, 'MgNa_exch': 0.035920326155004186, 'NaMg_exch': 0.0}",NaCa_exch,silicate_exchange,CaNa_exch,silicate_exchange,2101,development,0,,,0.7524753557213195,0.7524753557213195,0.7524753557213195
MF2101_P2_M0->MF2101_P2_M3,MF2101_P2_M0,MF2101_P2_M3,2.1627151437670733,0.999999,13.815509557935018,0.0,-0.0,0.16612309206098233,0.1752019134948214,-0.16143997410529054,0.009078821433839063,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.12796949454914577, 'anorthite': 0.06045313998577112, 'k_feldspar': 0.0060242802893023546, 'NO3src': 0.0, 'denit': 0.2279369613795407, 'CaNa_exch': 0.05254194970328071, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.039880639821411816}",denit,denitrification,NO3src,other,2101,development,0,,,0.37367587259263746,0.37367587259263746,1e-06
MF2101_P2_M0->MF2101_P1_M3,MF2101_P2_M0,MF2101_P1_M3,2.2206561328243217,0.999999,13.815509557935018,0.0,-0.0,0.19733948383822913,0.2640647772809577,-0.23433254226039846,0.06672529344272854,True,7,4,"{'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.07041434725268711, 'anorthite': -0.03178466435199303, 'k_feldspar': 0.011302161061895003, 'NO3src': 0.0, 'denit': 0.28787492709002915, 'CaNa_exch': 0.01351635591160276, 'NaCa_exch': 0.0, 'MgNa_exch': 0.004177978328263535, 'NaMg_exch': 0.0}",denit,denitrification,NO3src,other,2101,development,0,,,0.0006796302810463919,0.0006796302810463919,0.0006796302810463919
MF2101_P2_M1->MF2101_P2_M2,MF2101_P2_M1,MF2101_P2_M2,0.7460141965220433,0.999999,13.815509557935018,0.005416096402584407,-0.005401482097040514,0.15914413501075136,0.15958260296102056,-0.1480601153321094,0.0004384679502691946,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.08170544635210374, 'anorthite': 0.1641783328291692, 'k_feldspar': -0.02098542180907516, 'NO3src': 0.0, 'denit': 0.025142153409080287, 'CaNa_exch': 0.0, 'NaCa_exch': 0.013854083351173125, 'MgNa_exch': 0.004192332733963517, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2101,development,1,carbonate_weathering,carbonate,0.6742438267426437,0.6742438267426437,1e-06
MF2101_P2_M1->MF2101_P1_M2,MF2101_P2_M1,MF2101_P1_M2,0.9630918152346192,0.999999,13.815509557935018,2.448485858511318e-12,-2.4484858585083202e-12,0.1906967980452123,0.267068118119064,-0.23670566320798522,0.0763713200738517,True,7,4,"{'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.0463098197476871, 'anorthite': -0.03788728771619657, 'k_feldspar': -0.032800634024257, 'NO3src': 0.03685427424494722, 'denit': 0.31503328187524465, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0318039715583203, 'NaMg_exch': 0.0}",denit,denitrification,NO3src,other,2101,development,0,,,0.0005451467878614826,0.0005451467878614826,0.0005451467878614826
MF2101_P2_M1->MF2101_P0_M2,MF2101_P2_M1,MF2101_P0_M2,1.3184002008303046,0.999999,13.815509557935018,0.1012854754938759,-0.09647811159173661,0.15747160850526457,0.15747160850532352,-0.14623797838829133,5.895284260759581e-14,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'denit': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.18202436898401964, 'anorthite': 0.08792822612340238, 'k_feldspar': -0.04254323124960196, 'NO3src': 0.05419106639494121, 'denit': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.11336726678068036, 'MgNa_exch': 0.07552476940620055, 'NaMg_exch': 0.0}",albite,silicate_exchange,albite,silicate_exchange,2101,development,0,,,0.7103009694377657,1e-06,0.7103009694377657
MF2101_P2_M1->MF2101_P2_M3,MF2101_P2_M1,MF2101_P2_M3,1.4915834555810545,0.999999,13.815509557935018,1.7883402552602273e-09,-1.788340253661147e-09,0.163787789035788,0.16494999786970588,-0.1526781658130479,0.001162208833917877,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.0813867418352337, 'anorthite': 0.13142138737904316, 'k_feldspar': -0.02518721003530447, 'NO3src': 0.0, 'denit': 0.2397192302068272, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0018549675728302187, 'MgNa_exch': 0.0, 'NaMg_exch': 0.007998145014575441}",denit,denitrification,anorthite,silicate_exchange,2101,development,0,,,0.5739788913238193,0.5739788913238193,0.5739788913238193
